Strategy,Avg Test Edge,Median Test Edge,Positive Windows,Total Windows,Worst Test Edge,Avg Annual Return,Worst Max Drawdown,Avg Exposure,Max Exposure
"Core: Above200+Below20+5D<-2.5%, 2.00x, 15d, StopBelow200",0.01038599441754412,0.0008737117703662145,4,8,-0.011950681198289903,0.1402741837831813,-0.5409956108874451,1.1665860518642772,2.0
"Core: Above200+Below20+5D<-1.5%, 1.75x, 15d, StopBelow200+Recover20",0.009261792192815352,0.006085194639527114,4,8,-0.038335394039087145,0.13527485975039483,-0.5277384781487674,1.1089501471590952,1.75
"Core: Above200+Below20+5D<-2.0%, 1.75x, 10d, StopBelow200+Recover20",0.008120880058975391,0.002503500478723497,4,8,-0.02434527892554539,0.1331376713829873,-0.5257041711395654,1.085205862156657,1.75
"Core: Above200+Below20+5D<-2.5%, 1.75x, 15d, StopBelow200",0.008078749155033343,0.000884713914753199,4,8,-0.008180582687848492,0.1355155635999985,-0.5296802998144345,1.124939538898208,1.75
"Core: Above200+Below20+5D<-2.5%, 2.00x, 7d, StopBelow200+Recover20",0.00702868338377069,0.004970177579532442,4,8,-0.018910445913644214,0.1314177959737195,-0.5231175899930482,1.0762693840265447,2.0
"Core: Above200+Below20+5D<-1.5%, 1.50x, 15d, StopBelow200+Recover20",0.00635449521675914,0.004242926696563842,4,8,-0.025093103400884553,0.13032255461638306,-0.5188002891865067,1.0726334314393968,1.5
"Core: Above200+Below20+5D<-2.5%, 2.00x, 15d, StopBelow200+Recover20",0.005901156289574078,0.0034951925981145937,4,8,-0.026128691786829084,0.13128432327123968,-0.5231175899930474,1.095517658445369,2.0
"Core: Above200+Below20+5D<-2.0%, 1.50x, 10d, StopBelow200+Recover20",0.005588328404246057,0.0018773863529467638,4,8,-0.015758730120043696,0.12887944037230153,-0.5174218711041438,1.0568039081044378,1.5
"Core: Above200+Below20+5D<-2.5%, 1.50x, 15d, StopBelow200",0.005576578940586399,0.0007421604024412387,4,8,-0.004933418765776132,0.1305099860600412,-0.5191890831534249,1.0832930259321385,1.5
"Core: Above200+Below20+5D<-2.5%, 1.75x, 7d, StopBelow200+Recover20",0.005504482801251986,0.003866881456994098,4,8,-0.01377902047598556,0.12875682859182735,-0.5174850202879732,1.0572020380199085,1.75
"Def: Above200+Below20+5D<-1.5%, 1.75x, 10d, StopBelow200",0.005354081688208306,0.007240352799062544,4,8,-0.02677361697668723,0.13597196895879304,-0.3990458373587945,1.0833745638711063,1.75
"Def: Above200+Below20+5D<-1.5%, 1.75x, 5d, Fixed",0.0046345431804818565,0.01018951682656799,4,8,-0.0540772777390488,0.12979376928369224,-0.39244580623844794,1.0199533810171613,1.75
"Def: Above200+Below20+5D<-1.5%, 1.50x, 10d, Fixed",0.004307531325872707,0.011651177310958438,4,8,-0.07026238277284702,0.13119579405948523,-0.3634290809552715,1.039140420112353,1.5
"Core: Above200+Below20+5D<-2.5%, 2.00x, 15d, Fixed",0.00415309642053148,0.0026853331825361093,4,8,-0.09360381255529937,0.13442288819890313,-0.5474930361386663,1.1879842410095085,2.0
"Core: Above200+Below20+5D<-2.5%, 1.50x, 7d, StopBelow200+Recover20",0.0038244610858679806,0.00267045817006073,4,8,-0.008915323634455685,0.1259283946622243,-0.5118810994322374,1.0381346920132724,1.5
"Core: Above200+Below20+5D<-2.5%, 2.00x, 10d, StopBelow200+Recover20",0.003663963197957254,-0.0005590915715034672,4,8,-0.034657605616657206,0.12872992589422916,-0.5231175899930482,1.0880670914610486,2.0
"Core: Above200+Below20+5D<-2.5%, 1.75x, 15d, Fixed",0.0036151390282262857,0.002265914401096969,4,8,-0.06822479637281509,0.1313614092724928,-0.5344505963573344,1.1409881807571316,1.75
"Core: Above200+Below20+5D<-1.5%, 1.25x, 15d, StopBelow200+Recover20",0.003266720997373157,0.0022143195157855455,4,8,-0.012310138291898642,0.12515447268900748,-0.5098640736888194,1.0363167157196984,1.25
"Core: Above200+Below20+5D<-2.5%, 1.75x, 10d, StopBelow200+Recover20",0.003002955434917298,-9.444108284573094e-05,4,8,-0.025351993559773023,0.12676901355173542,-0.5174850202879756,1.0660503185957864,1.75
"Core: Above200+Below20+5D<-2.5%, 1.25x, 15d, StopBelow200",0.0028825690372494134,0.0004469354524070379,4,8,-0.002207465886250759,0.12526100513691169,-0.5125777578846096,1.0416465129660692,1.25
"Core: Above200+Below20+5D<-2.0%, 1.25x, 10d, StopBelow200+Recover20",0.002881071052250758,0.0010417660611985458,4,8,-0.007641859721349897,0.12442399797932155,-0.5091638188250669,1.028401954052219,1.25
"Core: Above200+Below20+5D<-2.5%, 1.50x, 15d, Fixed",0.002746647798948537,0.0016786792217612367,4,8,-0.0441267602385389,0.1279017868724423,-0.5217737635127925,1.0939921205047543,1.5
"Def: Above200+Below20+5D<-3.0%, 2.00x, 10d, StopBelow200",0.0024979419799159297,0.006773390706535043,4,8,-0.040834389453970665,0.12461202658867969,-0.3671554192970231,0.9864528889055453,2.0
"Core: Above200+Below20+5D<-2.5%, 1.50x, 10d, StopBelow200+Recover20",0.0021719527132538358,0.00015357803118681845,4,8,-0.016469928950039403,0.12462239337074187,-0.5118810994322365,1.044033545730524,1.5
"Core: Above200+Below20+5D<-2.5%, 1.25x, 7d, StopBelow200+Recover20",0.00198935566562157,0.0013813459417073015,4,8,-0.004321614678406194,0.12293328358063152,-0.5091638188250661,1.0190673460066362,1.25
"Core: Above200+Below20+5D<-2.5%, 1.25x, 15d, Fixed",0.0015429028540305395,0.0009234135872561722,4,8,-0.021367503157376122,0.12403987977947577,-0.5122079449500796,1.0469960602523771,1.25
"Def: Above200+Below20+5D<-1.5%, 1.75x, 5d, StopBelow200",0.0013538054196630261,0.004771014151739195,4,8,-0.04333046581288258,0.12635384902108598,-0.39384609647178404,1.013579853468873,1.75
"Core: Above200+Below20+5D<-2.5%, 1.25x, 10d, StopBelow200+Recover20",0.0011709318369777788,0.00018500032152735102,4,8,-0.008017437868409916,0.12229012044231119,-0.5091638188250669,1.0220167728652623,1.25
"Def: Above200+Below20+5D<-1.5%, 2.00x, 15d, Fixed",0.0009577007286912104,0.015080675114732434,4,8,-0.1232519859142851,0.13947497279621404,-0.5189430124125978,1.2331361063733008,2.0
"Def: Above200+Below20+5D<-2.5%, 2.00x, 7d, StopBelow200",0.0006457995223357327,-0.001593460085166365,4,8,-0.028909239898871286,0.12461942196233966,-0.3801718596968472,1.0014357531375,2.0
"Def: Above200+Below20+5D<-2.0%, 1.75x, 5d, StopBelow200+Recover20",0.00043890218520603597,0.008193369594301503,4,8,-0.0526100202588653,0.12114678016082883,-0.38047255913709943,0.9677483702849207,1.75
"Def: Above200+Below20+5D<-1.5%, 1.50x, 5d, Fixed",0.0003654620003908926,0.006031619920215392,4,8,-0.042650267230669,0.12233908110305645,-0.3775643645614972,0.9814484225247144,1.5
"Def: Above200+Below20+5D<-3.0%, 2.00x, 10d, Fixed",0.00035158071745890196,0.00859801846127195,4,8,-0.07825956733209782,0.12336026554922642,-0.3891144695778933,1.0003912173901992,2.0
"Core: Above200+Below20+5D<-3.0%, 1.75x, 3d, StopBelow200+Recover20",0.0002902825669583303,0.0015803709687244871,4,8,-0.03140390567952567,0.12134023571257806,-0.5110142772951474,1.0264824704617141,1.75
"Core: Above200+Below20+5D<-3.0%, 1.50x, 3d, StopBelow200+Recover20",0.000288155729469608,0.0011688466451725832,4,8,-0.020635322938602707,0.12091606039867593,-0.5075686829838338,1.0176549803078094,1.5
"Core: Above200+Below20+5D<-3.0%, 2.00x, 3d, StopBelow200+Recover20",0.00019824915233157547,0.002033488350838164,4,8,-0.042465402174546085,0.12166643180647178,-0.5144887141154818,1.0353099606156189,2.0
"Core: Above200+Below20+5D<-3.0%, 1.25x, 3d, StopBelow200+Recover20",0.0001915047550786475,0.0006433120039411877,4,8,-0.010165488811996415,0.12039354960456279,-0.5070211862462697,1.0088274901539047,1.25
"Def: Above200+Below20+5D<-1.5%, 1.50x, 10d, StopBelow200",0.00015846490539456193,0.0016371950540343683,4,8,-0.027502333352174224,0.12594294157749258,-0.38180770506669515,1.0228463167379809,1.5
"Core: Above200+Below20+5D<-3.0%, 1.25x, 3d, Fixed",3.744600859849345e-05,0.0002565246437945534,4,8,-0.008094324212841064,0.12028808608667947,-0.5100247562653833,1.0097972382399272,1.25
"Def: Above200+Below20+5D<-2.5%, 2.00x, 10d, Fixed",5.492055468042656e-06,0.007239245890246826,4,8,-0.05493520416913178,0.12732319947233928,-0.385205400952616,1.0469803091268306,2.0
"Core: Above200+Below20+5D<-3.0%, 1.50x, 3d, Fixed",-3.614738741297696e-05,0.0004085781538131217,4,8,-0.01660509511913122,0.12068803163032886,-0.5135602278442502,1.0195944764798548,1.5
"Def: Above200+Below20+5D<-2.5%, 1.75x, 10d, StopBelow200",-0.00014806936048432362,-0.0001674081211049394,4,8,-0.03051847103856864,0.12362954971493337,-0.37806016517282026,0.9993469013788958,1.75
"Core: Above200+Below20+5D<-3.0%, 1.75x, 3d, Fixed",-0.00022041808654482686,0.00045568344596824684,4,8,-0.025526572141614023,0.12097256954185484,-0.5199254173750566,1.029391714719782,1.75
"Def: Above200+Below20+5D<-3.0%, 1.75x, 10d, StopBelow200",-0.00026425679261084245,0.0038496038618290873,4,8,-0.03508528936369548,0.11995954771972271,-0.36187087644261673,0.9652871222970913,1.75
"Def: Above200+Below20+5D<-3.0%, 2.00x, 15d, StopBelow200",-0.0003931806554029055,-9.718846528827818e-05,4,8,-0.05411775269127039,0.12481326378884508,-0.38290401569019694,1.020181105126706,2.0
"Def: Above200+Below20+5D<-2.5%, 1.75x, 5d, StopBelow200",-0.0004348625031249803,0.0063364710708687655,4,8,-0.054733227024243325,0.11951919374643552,-0.3568773793263794,0.9589400682654828,1.75
"Core: Above200+Below20+5D<-3.0%, 2.00x, 3d, Fixed",-0.0005149474474332033,0.00039738009825296405,4,8,-0.03485261290799513,0.12114210800940618,-0.5262682144822395,1.0391889529597091,2.0
"Def: Above200+Below20+5D<-3.0%, 1.50x, 7d, Fixed",-0.0008454633152697316,0.0026389706844953675,4,8,-0.058099318002701406,0.11699821799872683,-0.3426001294552826,0.9416197299758253,1.5
"Def: Above200+Below20+5D<-1.5%, 2.00x, 10d, StopBelow200+Recover20",-0.0012335815262060484,0.003986509788968862,4,8,-0.06715828373529487,0.12608125491256006,-0.39333928145279484,1.0432463159696037,2.0
"Def: Above200+Below20+5D<-2.0%, 1.50x, 7d, StopBelow200+Recover20",-0.001239720670851624,0.006485614196539924,4,8,-0.04611963033541655,0.11795738785894527,-0.3596674088856199,0.9529755567843441,1.5
"Def: Above200+Below20+5D<-2.0%, 1.75x, 5d, Recover20",-0.0013278010139792379,0.005739259693512966,4,8,-0.07247926308782571,0.11980423806389563,-0.38688755046158774,0.975941830641557,1.75
"Def: Above200+Below20+5D<-2.5%, 2.00x, 3d, Fixed",-0.001328677015379448,0.0003980069243250117,4,8,-0.04977345643649289,0.11902947406682671,-0.3844339066453095,0.9661463304109495,2.0
"Def: Above200+Below20+5D<-2.0%, 1.75x, 10d, Recover20",-0.0013526002171432294,0.010854656085469316,4,8,-0.07307003023810688,0.1224567498396503,-0.3667608144759603,1.0041391761892728,1.75
"Def: Above200+Below20+5D<-2.5%, 2.00x, 5d, StopBelow200+Recover20",-0.0015065027450333335,0.006604320725121737,4,8,-0.07288961938923433,0.11923951743953348,-0.3605220272551899,0.9675480774194627,2.0
"Def: Above200+Below20+5D<-1.5%, 1.25x, 10d, Fixed",-0.0015440502088733543,0.0018289846432524293,4,8,-0.05945843815031138,0.11981406558653737,-0.35073721359894194,0.9738552045342287,1.25
"Def: Above200+Below20+5D<-2.5%, 1.75x, 7d, StopBelow200",-0.001657305563789166,-0.0037398529872669783,4,8,-0.028761369948865356,0.12000691683711451,-0.3717095241819791,0.9765242704710575,1.75
"Def: Above200+Below20+5D<-3.0%, 2.00x, 7d, StopBelow200",-0.0017488064920009178,-0.0021934558150313865,4,8,-0.04120029880106313,0.11865203246637547,-0.3584683706034254,0.9671152297785071,2.0
"Def: Above200+Below20+5D<-1.5%, 1.75x, 15d, Fixed",-0.001882793917746109,0.008673518590919915,4,8,-0.1022239750393048,0.13213034549926306,-0.47112959449102176,1.1527978557694354,1.75
"Def: Above200+Below20+5D<-2.0%, 1.25x, 10d, Fixed",-0.0018941656825055414,0.0005423862553978198,4,8,-0.04129115217792467,0.11791569857879139,-0.35392670248574887,0.9586753052185881,1.25
"Def: Above200+Below20+5D<-2.5%, 2.00x, 5d, Fixed",-0.001924377837478522,0.00524184628704516,4,8,-0.08728988237290691,0.12057025858443932,-0.3897552256764749,0.9869815412138018,2.0
"Def: Above200+Below20+5D<-3.0%, 1.75x, 10d, Fixed",-0.002054404249060046,0.0038689986484161665,4,8,-0.06463129451426375,0.11890353308575802,-0.37860156049822835,0.9765984794214011,1.75
"Def: Above200+Below20+5D<-1.5%, 2.00x, 15d, StopBelow200+Recover20",-0.002265993799684979,0.003890601101511959,4,8,-0.072555846735058,0.1250908931865201,-0.3933392814527952,1.0470566853505239,2.0
"Def: Above200+Below20+5D<-1.5%, 1.50x, 5d, StopBelow200",-0.0022801676607681204,0.0016768851861387324,4,8,-0.034978788141039496,0.11944820343451758,-0.37824322102363317,0.9763165098031585,1.5
"Def: Above200+Below20+5D<-2.5%, 1.75x, 10d, Fixed",-0.002329049288076826,0.003032332463305365,4,8,-0.051067173054565096,0.12219852473415205,-0.37412084036023197,1.0116387596593988,1.75
"Def: Above200+Below20+5D<-3.0%, 1.75x, 15d, StopBelow200",-0.002471901854494113,-0.0016821970731285552,4,8,-0.04503821170913547,0.12014879914374219,-0.3735334842330297,0.9905832844629618,1.75
"Def: Above200+Below20+5D<-1.5%, 1.25x, 10d, Recover20",-0.002473897661382979,0.003921450663525561,4,8,-0.05857523776021267,0.11608665207832711,-0.3445866632607669,0.9481937873166695,1.25
"Def: Above200+Below20+5D<-2.0%, 1.50x, 5d, StopBelow200+Recover20",-0.002477771267624329,0.003071352868866617,4,8,-0.04481176962608879,0.11591672362878634,-0.36917108229970397,0.9457621876805238,1.5
"Def: Above200+Below20+5D<-2.0%, 1.50x, 3d, StopBelow200",-0.0026419251726251813,0.008158385852298555,4,8,-0.05666156216599538,0.11590458482149593,-0.37339963389234454,0.9465032462914056,1.5
"Def: Above200+Below20+5D<-2.5%, 2.00x, 3d, StopBelow200",-0.002756243046522333,-0.0022807240947249063,4,8,-0.05714342716907228,0.11703094499158512,-0.3858668904840167,0.9605771743767229,2.0
"Def: Above200+Below20+5D<-2.0%, 1.25x, 7d, StopBelow200",-0.0028126618556124916,-0.00060662450396054,4,8,-0.033023444312337835,0.115004202720054,-0.35417540340124887,0.9387875684574967,1.25
"Def: Above200+Below20+5D<-3.0%, 2.00x, 15d, StopBelow200+Recover20",-0.0030048496359088434,-0.0007894257448296527,4,8,-0.06603698625102417,0.11715531801011188,-0.3537988821176308,0.9690446166949207,2.0
"Def: Above200+Below20+5D<-3.0%, 1.50x, 10d, StopBelow200",-0.0030335343621228222,0.00010789242465092386,4,8,-0.02868410736174698,0.11514093394191736,-0.35664863880499553,0.9441213556886375,1.5
"Def: Above200+Below20+5D<-2.5%, 1.50x, 5d, StopBelow200",-0.0030694858129965974,0.002617355240512098,4,8,-0.04627701353229474,0.11482055211109563,-0.3533077345788118,0.9398899863342318,1.5
"Def: Above200+Below20+5D<-2.0%, 2.00x, 10d, StopBelow200+Recover20",-0.0030875974326853434,0.0027426471374223382,4,8,-0.056527672514538496,0.12218460866715665,-0.3898462162823175,1.0153976386806058,2.0
"Def: Above200+Below20+5D<-2.5%, 1.75x, 5d, StopBelow200+Recover20",-0.003173358195690701,0.003148224296477875,4,8,-0.06189726034330767,0.11587694814717028,-0.3568773793263802,0.9511085136825295,1.75
"Def: Above200+Below20+5D<-1.5%, 1.75x, 10d, StopBelow200+Recover20",-0.0033058869450689476,0.0031206853748371177,4,8,-0.054844461428333435,0.12114439169458267,-0.3817098683891089,1.0078821925951353,1.75
"Def: Above200+Below20+5D<-1.5%, 1.25x, 5d, Fixed",-0.003310745578408103,-0.0008186223567097084,4,8,-0.03081243600853778,0.11464951814899182,-0.36253817447780146,0.9429434640322676,1.25
"Def: Above200+Below20+5D<-2.0%, 1.25x, 3d, Fixed",-0.0033852203643446738,-0.00041234346445329084,4,8,-0.039545285229203087,0.112957394022934,-0.3510423703244535,0.9272056005673637,1.25
"Def: Above200+Below20+5D<-3.0%, 2.00x, 7d, StopBelow200+Recover20",-0.0033884875358786287,0.0006035949223224257,4,8,-0.04628130958624288,0.1157717251185034,-0.35379888211763133,0.9549035538076589,2.0
"Def: Above200+Below20+5D<-3.0%, 1.25x, 7d, Fixed",-0.0033957634380739204,-1.1266592953806942e-05,4,8,-0.051773937095141775,0.1124226869931541,-0.34025259515436546,0.9234551316357245,1.25
"Def: Above200+Below20+5D<-3.0%, 1.75x, 7d, StopBelow200",-0.0034374854397075244,-0.0030486909297647857,4,8,-0.035249197092970475,0.11546761986163925,-0.35535492627737353,0.9507838779518127,1.75
"Def: Above200+Below20+5D<-2.0%, 1.50x, 10d, Recover20",-0.0034769338323749344,0.004581066840958936,4,8,-0.06041316455081702,0.11754481836046651,-0.35861785242931066,0.9719773532669869,1.5
"Def: Above200+Below20+5D<-2.0%, 1.50x, 15d, StopBelow200",-0.0034971524980553365,-0.00029638877689297516,4,8,-0.04860611926312597,0.12224663941611158,-0.376993055745687,1.0173102073805698,1.5
"Def: Above200+Below20+5D<-2.0%, 1.25x, 5d, StopBelow200",-0.0035388551379179067,0.0005849364055370287,4,8,-0.035330907708049475,0.11323183924229242,-0.35781154056258846,0.9300547605674452,1.25
"Def: Above200+Below20+5D<-2.0%, 1.25x, 10d, StopBelow200",-0.003583177661947781,0.0009841913703837468,4,8,-0.028765734182151004,0.115465662165202,-0.3606207492190495,0.9494667222874436,1.25
"Def: Above200+Below20+5D<-2.0%, 1.50x, 3d, Recover20",-0.0036448889902935405,0.0026959660435600385,4,8,-0.04763835475873557,0.11469461317811756,-0.3618534192596571,0.9456383746152549,1.5
"Def: Above200+Below20+5D<-3.0%, 1.25x, 7d, Recover20",-0.0037495205830846007,0.001532140357779599,4,8,-0.0554618818202961,0.11167997201410566,-0.33905859893926826,0.9204022126430125,1.25
"Def: Above200+Below20+5D<-2.5%, 1.75x, 5d, Fixed",-0.0037780332791051835,0.002471541104725805,4,8,-0.07456166966566702,0.1167836490734764,-0.38135715782456425,0.9664328941130396,1.75
"Def: Above200+Below20+5D<-1.5%, 1.25x, 5d, Recover20",-0.0038105032489704344,-0.000510678581169266,4,8,-0.03354550886500918,0.11322927264546256,-0.3588404830035946,0.9350931994126296,1.25
"Def: Above200+Below20+5D<-2.0%, 1.50x, 5d, Recover20",-0.0038292978179695902,0.0017944305514075998,4,8,-0.060639979997112015,0.11499015667953501,-0.3748508767897243,0.9523003996744421,1.5
"Def: Above200+Below20+5D<-1.5%, 1.75x, 15d, StopBelow200+Recover20",-0.004094352577677526,0.003000285251101298,4,8,-0.058927883003182746,0.1203904113744996,-0.38170986838910903,1.0107399696308252,1.75
"Def: Above200+Below20+5D<-2.5%, 1.75x, 3d, StopBelow200",-0.004101996026862592,-0.0022642597111128815,4,8,-0.05013084960182934,0.11421088612345805,-0.3760554424023326,0.9458803364004746,1.75
"Def: Above200+Below20+5D<-3.0%, 1.50x, 5d, StopBelow200+Recover20",-0.004375507167141787,0.0023066776544884426,4,8,-0.040751937524765136,0.11150729736849319,-0.34218350450079427,0.9237893321335324,1.5
"Def: Above200+Below20+5D<-3.0%, 1.75x, 15d, StopBelow200+Recover20",-0.004413378126584197,-0.0006574535448353735,4,8,-0.05414093653885965,0.11433742047184284,-0.3518422100055396,0.9522309181391229,1.75
"Def: Above200+Below20+5D<-2.0%, 1.25x, 5d, Fixed",-0.004414824980579449,-0.0016087991625303166,4,8,-0.04715504476361687,0.11267958184892077,-0.36276152006676976,0.9349377241986455,1.25
"Def: Above200+Below20+5D<-2.5%, 2.00x, 15d, StopBelow200",-0.004502200647640453,-0.010650512420126823,4,8,-0.0404012808937273,0.12508400147457793,-0.3990664435578024,1.068375874336007,2.0
"Def: Above200+Below20+5D<-2.0%, 1.75x, 10d, StopBelow200+Recover20",-0.004579110992722402,-0.0003942709050221982,4,8,-0.04939981250904024,0.11818240568713251,-0.37904653061912674,0.9869956846283869,1.75
"Def: Above200+Below20+5D<-3.0%, 1.50x, 10d, Fixed",-0.004603322045068137,-0.0009251920753089449,4,8,-0.05120957745336008,0.11422542598907542,-0.368155035707984,0.9528057414526032,1.5
"Def: Above200+Below20+5D<-3.0%, 1.75x, 7d, StopBelow200+Recover20",-0.004603923744395555,0.0003430577572494098,4,8,-0.03844354789366422,0.11328149325090052,-0.35184221000553983,0.9416251209736766,1.75
"Def: Above200+Below20+5D<-3.0%, 1.50x, 15d, StopBelow200",-0.004635830095256227,-0.0029297674588509848,4,8,-0.03643849114634801,0.11529254888950496,-0.36416846104298095,0.9609854637992179,1.5
"Def: Above200+Below20+5D<-1.5%, 1.25x, 10d, StopBelow200",-0.004705223930663652,-0.0046837993723996,4,8,-0.028623186267670686,0.11562081112273875,-0.364258160108461,0.9623180696048554,1.25
"Def: Above200+Below20+5D<-1.5%, 1.50x, 15d, Fixed",-0.0047175821690063485,0.0021219568635527652,4,8,-0.08251095006056297,0.12430024959549402,-0.4210916444988648,1.07245960516557,1.5
"Def: Above200+Below20+5D<-2.5%, 1.50x, 10d, Fixed",-0.004728911869900446,-0.001370312650761929,4,8,-0.047866056870293106,0.1167639519275731,-0.3635454891483033,0.9762972101919669,1.5
"Def: Above200+Below20+5D<-2.0%, 1.25x, 7d, StopBelow200+Recover20",-0.004799059132407732,-0.0019066557324578515,4,8,-0.03797629287413429,0.11156140251555938,-0.35300660437560527,0.927382689628037,1.25
"Def: Above200+Below20+5D<-2.0%, 1.75x, 3d, StopBelow200+Recover20",-0.004835491619676557,0.005906883917390582,4,8,-0.06412367900922411,0.11521965573483255,-0.3866837019539553,0.9613205103789177,1.75
"Def: Above200+Below20+5D<-2.5%, 1.50x, 5d, StopBelow200+Recover20",-0.004892928520689288,-0.001530618090218816,4,8,-0.0511025519338868,0.11238488251878391,-0.35330773457881204,0.9346689499455964,1.5
"Def: Above200+Below20+5D<-3.0%, 2.00x, 10d, StopBelow200+Recover20",-0.004951794123898665,-0.00042348443703688066,4,8,-0.06112186951833887,0.11472684114695712,-0.3537988821176312,0.9619256146973375,2.0
"Def: Above200+Below20+5D<-2.0%, 1.25x, 3d, Recover20",-0.005034150947406432,-0.003624108388994074,4,8,-0.0374940493041398,0.11098386785893412,-0.3510423703244533,0.9246924512932551,1.25
"Def: Above200+Below20+5D<-2.0%, 1.25x, 10d, Recover20",-0.005191528425587386,-0.001684852724838426,4,8,-0.04839567315903648,0.11238280282521383,-0.35059019311268524,0.9398155303447008,1.25
"Def: Above200+Below20+5D<-1.5%, 1.25x, 7d, StopBelow200",-0.005194107549966742,-0.002003803106916946,4,8,-0.03784514910835046,0.11372775667362672,-0.3611384153601548,0.9495887823028943,1.25
"Def: Above200+Below20+5D<-2.0%, 1.25x, 5d, StopBelow200+Recover20",-0.005382108983385994,-0.0034675041176501775,4,8,-0.037316109598279246,0.11053929047294227,-0.3578115405625881,0.9237760050761269,1.25
"Def: Above200+Below20+5D<-2.0%, 1.50x, 15d, StopBelow200+Recover20",-0.005390287603300001,0.0016422325086487,4,8,-0.04378806479117037,0.11477585461214292,-0.3682030533032431,0.9619866802607124,1.5
"Def: Above200+Below20+5D<-1.5%, 1.50x, 10d, StopBelow200+Recover20",-0.00540586460873245,0.001992077147536908,4,8,-0.04271873042689234,0.11598657595375823,-0.37000769442467485,0.9725180692206669,1.5
"Def: Above200+Below20+5D<-1.5%, 1.25x, 5d, StopBelow200",-0.005411507340771976,-0.002540435744507019,4,8,-0.03223797931530026,0.11233440489708857,-0.36242606499235164,0.9390531661374442,1.25
"Def: Above200+Below20+5D<-2.0%, 1.25x, 3d, StopBelow200",-0.005507856704177791,-0.0006767993971557029,4,8,-0.043292853134889064,0.11052234614629386,-0.35997016140891,0.9241465343815678,1.25
"Def: Above200+Below20+5D<-2.5%, 1.50x, 5d, Fixed",-0.005637920146665823,-0.0004243889262749434,4,8,-0.0620829624368644,0.11281426262868054,-0.37295827675516324,0.9458842470122772,1.5
"Def: Above200+Below20+5D<-2.5%, 1.25x, 5d, StopBelow200",-0.005650251821607166,-0.0031618589190403057,4,8,-0.038073479561412604,0.1099855697944035,-0.34981395246352476,0.9208399044029809,1.25
"Def: Above200+Below20+5D<-3.0%, 1.50x, 15d, StopBelow200+Recover20",-0.005664868692018127,-0.0006551394594959126,4,8,-0.04116935476208239,0.1113747587073438,-0.3499562231710752,0.9354172195833252,1.5
"Def: Above200+Below20+5D<-2.5%, 2.00x, 5d, Recover20",-0.005685056726068324,0.0019221466282514088,4,8,-0.09651755677997831,0.1157601464689298,-0.389755225676474,0.9765394684365307,2.0
"Def: Above200+Below20+5D<-3.0%, 1.50x, 7d, StopBelow200+Recover20",-0.005726641094751905,-0.0016469039432106536,4,8,-0.0302875385565482,0.11065834635108367,-0.34995622317107444,0.9283466881396943,1.5
"Def: Above200+Below20+5D<-2.5%, 1.75x, 15d, StopBelow200",-0.005840747463549165,-0.009063130416457565,4,8,-0.0387229384532195,0.1204255427203747,-0.38425212330016745,1.0267293613699378,1.75
"Def: Above200+Below20+5D<-3.0%, 1.75x, 10d, StopBelow200+Recover20",-0.005846768835924748,-0.00040097103637803944,4,8,-0.05021269978681575,0.11250729027579354,-0.3518422100055404,0.9468916666409356,1.75
"Def: Above200+Below20+5D<-1.5%, 1.50x, 15d, StopBelow200+Recover20",-0.005957674805395885,0.001879646241411126,4,8,-0.04555341838628646,0.11547667820225144,-0.3700076944246753,0.9744232539111269,1.5
"Def: Above200+Below20+5D<-2.0%, 1.50x, 3d, StopBelow200+Recover20",-0.006000866902084234,0.0022318549587407865,4,8,-0.052581987423318655,0.11195652014559206,-0.3733996338923439,0.9414769477431884,1.5
"Def: Above200+Below20+5D<-1.5%, 1.25x, 7d, StopBelow200+Recover20",-0.006080080476854141,0.0013065089983549383,4,8,-0.035418220760063956,0.11103217723898912,-0.35392964201928045,0.9338910963986946,1.25
"Def: Above200+Below20+5D<-2.0%, 1.25x, 5d, Recover20",-0.0062605637039040984,-0.0032940793312377092,4,8,-0.049111603252558034,0.1099851781743317,-0.36276152006676887,0.9286589687073272,1.25
"Def: Above200+Below20+5D<-2.0%, 1.25x, 15d, Fixed",-0.006369975653841065,0.002326323204431713,4,8,-0.06563979667140285,0.11495133271992619,-0.3686890231679606,0.9755608357545247,1.25
"Def: Above200+Below20+5D<-1.5%, 1.25x, 5d, StopBelow200+Recover20",-0.006385894652755242,-0.0003220365258842506,4,8,-0.03496397910123905,0.11040181263726359,-0.3587277232105155,0.9308717756899917,1.25
"Def: Above200+Below20+5D<-2.0%, 1.25x, 15d, StopBelow200",-0.00647789819554688,-0.0026269613982264906,4,8,-0.039139393797237965,0.11372697352033352,-0.3617888845855066,0.9595500149261498,1.25
"Def: Above200+Below20+5D<-1.5%, 1.25x, 3d, Recover20",-0.006506985296140563,-0.0001602094135509935,4,8,-0.04769869491168843,0.11036480133059239,-0.36091875089385195,0.9324901222022992,1.25
"Def: Above200+Below20+5D<-3.0%, 1.50x, 10d, StopBelow200+Recover20",-0.006565124857344937,-0.0004959708756803183,4,8,-0.038091613850009365,0.11014890938846304,-0.3499562231710739,0.9318577185845338,1.5
"Def: Above200+Below20+5D<-2.5%, 1.75x, 5d, Recover20",-0.0065907284026765905,-1.6965839388149995e-05,4,8,-0.08158575670688761,0.11315950390071368,-0.3813571578245625,0.9586013395300863,1.75
